newid;admin2;month;year;amount;comm;ym;_freq;fatalities;conflict;battles;explosions;protests;riots;strategic_developments;va_civilians;remit;pop;logpop;freq;lag1conf;lag2conf;lag1exp;lag2exp;lag1battles;lag2battles;lag1sd;lag2sd;lag1va;lag2va;pcode;rfe;ndvi;precipitation;tdi;vdi;cdi;logcdi;logpdi;district_avg;temp;temp_anomaly;drought_category;drought_dummy;normal;conflict_affected;dconflict8;event;sd;yd;dconflict;dexp3;dbattles;sdummy;dva3;violent;violent1;_est_first;_est_second
2;Afmadow;9;2018;57669;2706,34;2018m9;230;29;3;1;2;0;0;0;0;10,96247;180756;12,1049;5,438079;2;1;0;0;0;1;0;0;0;0;2802;7,467;0,330333;1,97;1,4;1,39;1,82;0,5988365;0,6780335;36,44095;37,7486;1,307636;4;0;1;1;0;1;0;704;1;0;0;0;0;3;1;1;1
2;Afmadow;10;2018;40410;2107,29;2018m10;218;1;2;1;0;0;0;0;1;10,60683;180756;12,1049;5,384495;3;2;2;0;1;0;0;0;0;0;2802;40,814;0,333667;1,43;1,04;1,26;1,34;0,2926696;0,3576744;36,44095;40,0179;3,576931;4;0;1;1;0;0;0;705;1;0;0;0;0;2;0;1;1
2;Afmadow;11;2018;34204;1683,46;2018m11;164;0;1;1;0;0;0;0;0;10,4401;180756;12,1049;5,099866;2;3;0;2;1;1;0;0;1;0;2802;50,363;0,483333;0,53;0,69;1,01;0,57;-0,5621189;-0,6348783;36,44095;34,56;-1,880966;2;1;0;1;0;0;0;706;1;0;0;0;0;1;0;1;1
2;Afmadow;12;2018;49972;2464,58;2018m12;223;1;5;0;1;0;0;3;1;10,81922;180756;12,1049;5,407172;1;2;0;0;1;1;0;0;0;1;2802;40,033;0,497667;0,57;0,65;0,69;0,59;-0,5276328;-0,5621189;36,44095;35,1673;-1,273685;2;1;0;1;0;0;1;707;1;0;0;1;0;5;1;1;1
2;Afmadow;1;2019;49113;2268,95;2019m1;188;41;17;6;5;0;0;4;2;10,80188;180756;12,1049;5,236442;5;1;1;0;0;1;3;0;1;0;2802;0,112;0,359;0,7;0,6;0,64;0,68;-0,3856625;-0,356675;36,44095;39,6637;3,222778;2;1;0;1;1;1;1;708;1;1;1;1;0;17;1;1;1
2;Afmadow;2;2019;30303,4;1513,47;2019m2;166;6;9;2;4;0;0;1;2;10,31902;180756;12,1049;5,111988;17;5;5;1;6;0;4;3;2;1;2802;19,561;0,274;0,88;0,55;0,62;0,8;-0,2231435;-0,1278334;36,44095;40,2538;3,812874;3;0;0;1;1;1;1;709;1;1;0;1;0;9;1;1;1
2;Afmadow;3;2019;57592;2835,97;2019m3;218;13;6;4;2;0;0;0;0;10,96114;180756;12,1049;5,384495;9;17;4;5;2;6;1;4;2;2;2802;20,416;0,277667;0,92;0,52;0,61;0,82;-0,198451;-0,0833816;36,44095;41,918;5,477074;3;0;0;1;0;1;0;710;1;0;1;0;0;6;1;1;1
2;Afmadow;4;2019;43143;2157,32;2019m4;216;3;3;0;3;0;0;0;0;10,67228;180756;12,1049;5,375278;6;9;2;4;4;2;0;1;0;2;2802;123,023;0,301333;0,85;0,49;0,58;0,76;-0,2744369;-0,1625189;36,44095;40,3486;3,907619;3;0;0;1;0;0;0;711;1;1;0;0;0;3;1;1;1
2;Afmadow;5;2019;44887,1;2189,94;2019m5;323;0;6;5;1;0;0;0;0;10,71191;180756;12,1049;5,777652;3;6;3;2;0;4;0;0;0;0;2802;179,144;0,461333;1,35;0,71;0,57;1,19;0,1739534;0,3001046;36,44095;31,8276;-4,61331;4;0;1;1;0;0;0;712;1;0;1;0;0;6;1;1;1
2;Afmadow;6;2019;46340;2224,3;2019m6;217;0;3;1;2;0;0;0;0;10,74376;180756;12,1049;5,379897;6;3;1;3;5;0;0;0;0;0;2802;4,077;0,480333;1,58;0,86;0,84;1,4;0,3364722;0,4574249;36,44095;33,022;-3,418999;4;0;1;1;0;0;0;713;1;0;0;0;0;3;1;1;1
2;Afmadow;7;2019;49144;2578,22;2019m7;218;15;5;3;1;0;0;0;1;10,80251;180756;12,1049;5,384495;3;6;2;1;1;5;0;0;0;0;2802;11,87;0,394667;1,62;0,78;1,05;1,41;0,3435897;0,4824262;36,44095;32,9001;-3,540871;4;0;1;1;0;1;0;714;1;0;0;0;0;5;1;1;1
2;Afmadow;8;2019;64186;2662,63;2019m8;210;0;2;0;1;1;0;0;0;11,06954;180756;12,1049;5,347107;5;3;1;2;3;1;0;0;1;0;2802;33,553;0,305667;1,65;0,57;1,19;1,38;0,3220835;0,5007753;36,44095;35,511;-0,9299698;4;0;1;1;0;0;0;715;1;0;0;0;0;1;0;1;1
2;Afmadow;9;2019;43960;2070,59;2019m9;190;1;7;1;1;1;0;1;3;10,69104;180756;12,1049;5,247024;2;5;1;1;0;3;0;0;0;1;2802;12,191;0,292;1,99;0,55;1;1,63;0,48858;0,6881347;36,44095;39,8468;3,405815;4;0;1;1;0;0;1;716;1;0;0;1;1;6;1;1;1
2;Afmadow;10;2019;50252;2305,58;2019m10;193;2;4;3;1;0;0;0;0;10,82481;180756;12,1049;5,26269;7;2;1;1;1;0;1;0;3;0;2802;306,712;0,405;3,78;0,88;1,09;3,05;1,115142;1,329724;36,44095;34,9592;-1,481777;4;0;1;1;0;0;0;717;1;0;0;0;0;4;1;1;1
2;Afmadow;11;2019;66230;2585,16;2019m11;203;11;9;6;1;0;0;0;2;11,10089;180756;12,1049;5,313206;4;7;1;1;3;1;0;1;0;3;2802;199,224;0,588333;3,25;1,11;1,18;2,71;0,9969487;1,178655;36,44095;32,3163;-4,12463;4;0;1;1;1;1;0;718;1;0;1;0;0;9;1;1;1
2;Afmadow;12;2019;36990;1988,11;2019m12;219;0;5;4;0;0;0;0;1;10,5184;180756;12,1049;5,389072;9;4;1;1;6;3;0;0;2;0;2802;33,685;0,6157;3,05;1,41;1,43;2,64;0,9707789;1,115142;36,44095;31,0548;-5,386137;4;0;1;1;0;0;0;719;1;0;1;0;0;5;1;1;1
2;Afmadow;1;2020;33345;1801,4;2020m1;172;7;5;4;1;0;0;0;0;10,41466;164086;12,00815;5,147494;5;9;0;1;4;6;0;0;1;2;2802;6,729;0,488667;3,3;1,47;1,44;2,84;1,043804;1,193922;36,44095;36,5958;0,1548615;4;0;1;1;0;1;0;720;1;0;1;0;0;5;1;1;1
2;Afmadow;2;2020;44923;1929,56;2020m2;182;6;5;3;2;0;0;0;0;10,71271;164086;12,00815;5,204007;5;5;1;0;4;4;0;0;0;1;2802;46,14;0,343333;3,77;1,54;1,49;3,21;1,166271;1,327075;36,44095;39,2067;2,765747;4;0;1;1;0;1;0;721;1;0;0;0;0;5;1;1;1
2;Afmadow;3;2020;53360;2600,9;2020m3;224;5;7;5;1;0;0;0;1;10,88482;164086;12,00815;5,411646;5;5;2;1;3;4;0;0;0;0;2802;131,754;0,312333;4,35;1,37;1,49;3,61;1,283708;1,470176;36,44095;41,9493;5,508373;4;0;1;1;0;0;0;722;1;0;1;0;0;7;1;1;1
2;Afmadow;4;2020;56047;2922,21;2020m4;333;0;1;1;0;0;0;0;0;10,93395;164086;12,00815;5,808143;7;5;1;2;5;3;0;0;1;0;2802;191,889;0,499333;2,83;1,01;1,51;2,38;0,8671005;1,040277;36,44095;36,7328;0,2918739;4;0;1;1;0;0;0;723;1;0;0;0;0;1;0;1;1
2;Afmadow;5;2020;78506,3;3639,29;2020m5;377;8;4;4;0;0;0;0;0;11,27093;164086;12,00815;5,932245;1;7;0;1;1;5;0;0;0;1;2802;26,719;0,645;1,89;0,65;1,51;1,58;0,4574249;0,6365768;36,44095;33,7909;-2,650074;4;0;1;1;0;1;0;724;1;0;1;0;0;4;1;1;1
2;Afmadow;6;2020;56751;2897,74;2020m6;251;5;11;5;2;0;0;1;3;10,94643;164086;12,00815;5,525453;4;1;0;0;4;1;0;0;0;0;2802;59,011;0,427667;2,1;0,56;1,3;1,71;0,5364934;0,7419373;36,44095;34,4815;-1,959442;4;0;1;1;1;0;1;725;1;0;1;1;1;11;1;1;1
2;Afmadow;7;2020;70197;3811;2020m7;338;0;4;3;1;0;0;0;0;11,15906;164086;12,00815;5,823046;11;4;2;0;5;4;1;0;3;0;2802;117,228;0,452;2,57;0,57;1,27;2,07;0,7275486;0,9439059;36,44095;33,1287;-3,31229;4;0;1;1;0;0;0;726;1;0;0;0;0;4;1;1;1
2;Afmadow;8;2020;70975;3523,65;2020m8;241;9;15;9;1;0;0;0;5;11,17008;164086;12,00815;5,484797;4;11;1;2;3;5;0;1;0;3;2802;16,439;0,268;2,77;0,58;1,2;2,22;0,7975072;1,018847;36,44095;34,9854;-1,455551;4;0;1;1;1;1;0;727;1;0;1;0;1;15;1;1;1
2;Afmadow;9;2020;72854;3252,05;2020m9;237;35;12;6;5;0;0;1;0;11,19621;164086;12,00815;5,46806;15;4;1;1;9;3;0;0;5;0;2802;5,854;0,332;2,27;0,57;1,16;1,85;0,6151857;0,8197798;36,44095;38,71;2,269012;4;0;1;1;1;1;1;728;1;1;1;1;0;12;1;1;1
2;Afmadow;10;2020;52983;2519,99;2020m10;224;0;6;6;0;0;0;0;0;10,87773;164086;12,00815;5,411646;12;15;5;1;6;9;1;0;0;5;2802;78,051;0,330333;1,83;0,53;1,15;1,5;0,4054651;0,604316;36,44095;40,8218;4,380875;4;0;1;1;0;0;0;729;1;0;1;0;0;6;1;1;1
2;Afmadow;11;2020;83191;3403,24;2020m11;219;3;9;9;0;0;0;0;0;11,32889;164086;12,00815;5,389072;6;12;0;5;6;6;0;1;0;0;2802;111,974;0,557667;1,94;0,78;1,14;1,65;0,5007753;0,662688;36,44095;33,9063;-2,534695;4;0;1;1;1;0;0;730;1;0;1;0;0;9;1;1;1
2;Afmadow;12;2020;74569;3550,16;2020m12;245;8;8;7;1;0;0;0;0;11,21948;164086;12,00815;5,501258;9;6;0;0;9;6;0;0;0;0;2802;7,749;0,633;1,5;0,97;1,23;1,37;0,3148108;0,4054651;36,44095;36,6328;0,1918297;4;0;1;1;1;1;0;731;1;0;1;0;0;8;1;1;1
2;Afmadow;1;2021;78673;3484,53;2021m1;249;12;4;2;2;0;0;0;0;11,27306;164086;12,00815;5,517453;8;9;1;0;7;9;0;0;0;0;2802;2,24467;0,310333;1,09;0,99;1,13;1,06;0,0582689;0,0861777;36,44095;37,1036;0,6626778;4;0;1;1;0;1;0;732;1;0;0;0;0;4;1;1;1
2;Afmadow;2;2021;50752;2357,17;2021m2;179;3;10;7;1;0;0;0;2;10,83471;164086;12,00815;5,187386;4;8;2;1;2;7;0;0;0;0;2802;4,60222;0,22;1,16;0,95;0,92;1,1;0,0953102;0,14842;36,44095;40,7523;4,311333;4;0;1;1;1;0;0;733;1;0;1;0;0;10;1;1;1
2;Afmadow;3;2021;51119;2661,14;2021m3;219;0;6;4;0;0;0;0;2;10,84191;164086;12,00815;5,389072;10;4;1;2;7;2;0;0;2;0;2802;10,2743;0,266667;1,14;0,77;0,63;1,05;0,0487901;0,1310282;36,44095;41,3152;4,874268;4;0;1;1;0;0;0;734;1;0;1;0;0;6;1;1;1
2;Afmadow;4;2021;85448,1;3755,05;2021m4;306;6;5;4;1;0;0;0;0;11,35566;164086;12,00815;5,723585;6;10;0;1;4;7;0;0;2;2;2802;106,167;0,366;0,81;0,86;0,63;0,82;-0,198451;-0,210721;36,44095;34,6699;-1,771099;3;0;0;1;0;1;0;735;1;0;1;0;0;5;1;1;1
2;Afmadow;5;2021;66310;3150,6;2021m5;316;4;7;4;2;0;0;0;1;11,1021;164086;12,00815;5,755742;5;6;1;0;4;4;0;0;0;2;2802;78,207;0,506667;0,75;0,95;0,6;0,8;-0,2231435;-0,2876821;36,44095;35,6946;-0,7463837;2;1;0;1;0;0;0;736;1;0;1;0;0;7;1;1;1
2;Afmadow;6;2021;49007;2396,91;2021m6;187;3;4;4;0;0;0;0;0;10,79972;164086;12,00815;5,231109;7;5;2;1;4;4;0;0;1;0;2802;27,6098;0,405367;1,05;0,78;0,58;0,99;-0,0100503;0,0487901;36,44095;33,51;-2,930984;4;0;0;1;0;0;0;737;1;0;1;0;0;4;1;1;1
2;Afmadow;7;2021;71945;3272,7;2021m7;234;4;6;4;0;0;0;0;2;11,18366;164086;12,00815;5,455321;4;7;0;2;4;4;0;0;0;1;2802;28,091;0,380333;1,34;0,82;0,84;1,21;0,1906204;0,2926696;36,44095;32,3819;-4,059021;4;0;1;1;0;0;0;738;1;0;1;0;0;6;1;1;1
2;Afmadow;8;2021;83133,2;3709,59;2021m8;207;1;6;5;0;0;0;0;1;11,3282;164086;12,00815;5,332719;6;4;0;0;4;4;0;0;2;0;2802;14,37;0,264667;1,18;1,05;1,01;1,15;0,1397619;0,1655144;36,44095;34,8579;-1,583065;4;0;1;1;0;0;0;739;1;0;1;0;0;6;1;1;1
2;Afmadow;9;2021;97359;4041,37;2021m9;226;0;2;2;0;0;0;0;0;11,48616;164086;12,00815;5,420535;6;6;0;0;5;4;0;0;1;2;2802;14,89;0,301333;1,28;1,26;0,81;1,28;0,2468601;0,2468601;36,44095;35,5054;-0,9356003;4;0;1;1;0;0;0;740;1;0;0;0;0;2;0;1;1
2;Afmadow;10;2021;104216;4660,44;2021m10;289;2;10;9;0;0;0;0;1;11,55422;164086;12,00815;5,666427;2;6;0;0;2;5;0;0;0;1;2802;19,56;0,32;1,12;0,96;0,59;1,08;0,0769611;0,1133287;36,44095;41,65;5,209049;4;0;1;1;1;0;0;741;1;0;1;0;0;10;1;1;1
2;Afmadow;11;2021;79922;3423;2021m11;233;7;4;4;0;0;0;0;0;11,28881;164086;12,00815;5,451038;10;2;0;0;9;2;0;0;1;0;2802;60;0,34;0,68;0,76;0,56;0,7;-0,356675;-0,3856625;36,44095;39,33;2,88905;2;1;0;1;0;1;0;742;1;0;1;0;0;4;1;1;1
2;Afmadow;12;2021;62764,9;2733,06;2021m12;182;3;10;10;0;0;0;0;0;11,04715;164086;12,00815;5,204007;4;10;0;0;4;9;0;0;0;1;2802;45;0,47;0,67;0,8;0,58;0,7;-0,356675;-0,4004775;36,44095;33,92;-2,520954;2;1;0;1;1;0;0;743;1;0;1;0;0;10;1;1;1
3;Baardheere;1;2017;67727;3744,92;2017m1;397;2;4;2;1;0;0;0;1;11,12324;177384;12,08607;5,983936;;;;;;;;;;;2602;0;0,345667;0,6;0,53;0,74;0,58;-0,5447272;-0,5108256;36,68141;41,1044;4,423035;2;1;0;1;0;0;0;684;1;0;0;0;0;4;1;1;1
3;Baardheere;2;2017;54955;3067,57;2017m2;363;0;0;0;0;0;0;0;0;10,91427;177384;12,08607;5,894403;4;;1;;2;;0;;1;;2602;3,189;0,241667;0,67;0,54;0,94;0,64;-0,4462871;-0,4004775;36,68141;41,6393;4,957844;2;1;0;1;0;0;0;685;0;0;0;0;0;0;0;1;1
3;Baardheere;3;2017;96823;5189,66;2017m3;528;11;3;1;1;0;0;0;1;11,48064;177384;12,08607;6,269096;0;4;0;1;0;2;0;0;0;1;2602;8,288;0,226333;0,69;0,47;0,78;0,64;-0,4462871;-0,3710637;36,68141;44,0781;7,396645;2;1;0;1;0;1;0;686;1;0;0;0;0;3;1;1;1
3;Baardheere;4;2017;69091;3937,29;2017m4;424;38;7;2;4;0;0;1;0;11,14318;177384;12,08607;6,049734;3;0;1;0;1;0;0;0;1;0;2602;90,105;0,269667;0,74;0,44;0,53;0,66;-0,4155154;-0,3011051;36,68141;40,5205;3,8391;2;1;0;1;0;1;1;687;1;1;0;1;0;7;1;1;1
3;Baardheere;5;2017;90270;4577,5;2017m5;492;10;5;4;1;0;0;0;0;11,41056;177384;12,08607;6,198479;7;3;4;1;2;1;1;0;0;1;2602;30,265;0,342;0,49;0,66;0,53;0,53;-0,6348783;-0,7133499;36,68141;32,4761;-4,205288;2;1;0;1;0;1;0;688;1;0;1;0;0;5;1;1;1
3;Baardheere;6;2017;74009,5;3813,52;2017m6;487;24;15;9;6;0;0;0;0;11,21195;177384;12,08607;6,188264;5;7;1;4;4;2;0;1;0;0;2602;5,389;0,384667;0,45;0,86;0,82;0,55;-0,597837;-0,7985078;36,68141;32,9948;-3,68663;2;1;0;1;1;1;0;689;1;1;1;0;0;15;1;1;1
3;Baardheere;7;2017;47214;2647,35;2017m7;309;24;10;4;4;0;0;1;1;10,76245;177384;12,08607;5,733341;15;5;6;1;9;4;0;0;0;0;2602;0,014;0,274;0,44;0,76;1,02;0,52;-0,6539265;-0,8209805;36,68141;33,8924;-2,788982;2;1;0;1;1;1;1;690;1;1;1;1;0;10;1;1;1
3;Baardheere;8;2017;88665;4352;2017m8;428;3;5;1;2;0;0;1;1;11,39262;177384;12,08607;6,059123;10;15;4;6;4;9;1;0;1;0;2602;11,536;0,191667;0,65;0,54;0,97;0,63;-0,4620355;-0,4307829;36,68141;35,8055;-0,8758965;2;1;0;1;0;0;1;691;1;0;0;1;0;5;1;1;1
3;Baardheere;9;2017;51698,1;2813,98;2017m9;283;21;8;1;4;0;0;3;0;10,85318;177384;12,08607;5,645447;5;10;2;4;1;4;1;1;1;1;2602;1,048;0,250333;0,8;0,59;0,94;0,75;-0,2876821;-0,2231435;36,68141;38,6325;1,951122;3;0;0;1;1;1;1;692;1;1;0;1;0;8;1;1;1
3;Baardheere;10;2017;57580,2;3068,21;2017m10;340;25;1;1;0;0;0;0;0;10,96093;177384;12,08607;5,828946;8;5;4;2;1;1;3;1;0;1;2602;54,88;0,235;0,57;0,61;0,98;0,58;-0,5447272;-0,5621189;36,68141;40,711;4,02964;2;1;0;1;0;1;0;693;1;0;0;0;0;1;0;1;1
3;Baardheere;11;2017;53035;2865,11;2017m11;344;1;1;0;1;0;0;0;0;10,87871;177384;12,08607;5,840641;1;8;0;4;1;1;0;3;0;0;2602;102,734;0,307333;0,74;0,58;0,83;0,7;-0,356675;-0,3011051;36,68141;34,8682;-1,813229;2;1;0;1;0;0;0;694;1;0;0;0;0;1;0;1;1
3;Baardheere;12;2017;90856;4084,04;2017m12;331;1;3;0;1;0;0;1;1;11,41703;177384;12,08607;5,802118;1;1;1;0;0;1;0;0;0;0;2602;0;0,476667;0,82;0,56;0,83;0,75;-0,2876821;-0,198451;36,68141;37,6148;0,9333687;3;0;0;1;0;0;1;695;1;0;0;1;0;3;1;1;1
3;Baardheere;1;2018;50051,9;2769,34;2018m1;331;0;0;0;0;0;0;0;0;10,82082;122285;11,71411;5,802118;3;1;1;1;0;0;1;0;1;0;2602;0;0,293667;0,71;0,81;1;0,74;-0,3011051;-0,3424903;36,68141;38,8508;2,169415;2;1;0;1;0;0;0;696;0;0;0;0;0;0;0;1;1
3;Baardheere;2;2018;53060;2974,31;2018m2;300;26;6;4;1;0;0;1;0;10,87918;122285;11,71411;5,703783;0;3;0;1;0;0;0;1;0;1;2602;0,77;0,243333;0,52;0,99;0,87;0,64;-0,4462871;-0,6539265;36,68141;40,9511;4,269669;2;1;0;1;0;1;1;697;1;0;1;1;0;6;1;1;1
3;Baardheere;3;2018;69589;3692,45;2018m3;394;4;3;2;1;0;0;0;0;11,15036;122285;11,71411;5,976351;6;0;1;0;4;0;1;0;0;0;2602;32,78;0,247667;0,84;0,96;0,62;0,87;-0,1392621;-0,1743534;36,68141;40,6922;4,010826;3;0;0;1;0;0;0;698;1;0;0;0;0;3;1;1;1
3;Baardheere;4;2018;47856;2636,55;2018m4;315;6;2;0;2;0;0;0;0;10,77595;122285;11,71411;5,752573;3;6;1;1;2;4;0;1;0;0;2602;242,877;0,313333;1,73;1,09;0,6;1,57;0,4510756;0,5481214;36,68141;32,6287;-4,052696;4;0;1;1;0;1;0;699;1;0;0;0;0;2;0;1;1
3;Baardheere;5;2018;77888,8;4202,52;2018m5;577;0;0;0;0;0;0;0;0;11,26304;122285;11,71411;6,357842;2;3;2;1;0;2;0;0;0;0;2602;92,309;0,590667;2,26;1,42;0,91;2,05;0,7178398;0,8153648;36,68141;28,2956;-8,385815;4;0;1;1;0;0;0;700;0;0;0;0;0;0;0;1;1
3;Baardheere;6;2018;67863;3169,31;2018m6;410;10;4;2;1;0;0;0;1;11,12525;122285;11,71411;6,016157;0;2;0;2;0;0;0;0;0;0;2602;4,786;0,456667;2,05;1,56;1,18;1,93;0,65752;0,7178398;36,68141;30,3281;-6,353298;4;0;1;1;0;1;0;701;1;0;0;0;0;4;1;1;1
3;Baardheere;7;2018;64427;3252,5;2018m7;352;13;5;1;2;0;0;1;1;11,07329;122285;11,71411;5,863631;4;0;1;0;2;0;0;0;1;0;2602;13,42;0,342333;2,1;1,32;1,47;1,91;0,6471033;0,7419373;36,68141;33,5978;-3,083618;4;0;1;1;0;1;1;702;1;0;0;1;0;5;1;1;1
3;Baardheere;8;2018;53775;3064,2;2018m8;358;1;2;2;0;0;0;0;0;10,89256;122285;11,71411;5,880533;5;4;2;1;1;2;1;0;1;1;2602;0,43;0,271;2,07;1,32;1,46;1,88;0,6312718;0,7275486;36,68141;33,6775;-3,003944;4;0;1;1;0;0;0;703;1;0;0;0;0;2;0;1;1
3;Baardheere;9;2018;52262,1;2826,48;2018m9;314;10;3;0;2;0;0;0;1;10,86403;122285;11,71411;5,749393;2;5;0;2;2;1;0;1;0;1;2602;9,006;0,264667;2,04;1,35;1,4;1,87;0,6259384;0,7129498;36,68141;37,8689;1,187531;4;0;1;1;0;1;0;704;1;0;0;0;0;3;1;1;1
3;Baardheere;10;2018;60290;2919,11;2018m10;341;7;6;1;2;1;0;0;2;11,00692;122285;11,71411;5,831882;3;2;2;0;0;2;0;0;1;0;2602;52,613;0,283667;1,14;1,26;1,48;1,17;0,1570037;0,1310282;36,68141;40,2461;3,564693;4;0;1;1;0;1;0;705;1;0;0;0;0;5;1;1;1
3;Baardheere;11;2018;43433;2392,76;2018m11;289;1;2;1;0;1;0;0;0;10,67898;122285;11,71411;5,666427;6;3;2;2;1;0;0;0;2;1;2602;44,025;0,483;0,53;1,18;1,48;0,69;-0,3710637;-0,6348783;36,68141;32,1683;-4,513157;2;1;0;1;0;0;0;706;1;0;0;0;0;1;0;1;1
3;Baardheere;12;2018;43877;2453,98;2018m12;307;10;1;0;1;0;0;0;0;10,68915;122285;11,71411;5,726848;2;6;0;2;1;1;0;0;0;2;2602;39,822;0,479667;0,63;1,16;1,42;0,76;-0,2744369;-0,4620355;36,68141;34,2466;-2,434803;2;1;0;1;0;1;0;707;1;0;0;0;0;1;0;1;1
3;Baardheere;1;2019;46857,5;2630,15;2019m1;310;6;1;0;0;0;0;0;1;10,75487;122285;11,71411;5,736572;1;2;1;0;0;1;0;0;0;0;2602;0;0,325;0,75;1,17;1,19;0,85;-0,1625189;-0,2876821;36,68141;40,3408;3,659355;2;1;0;1;0;1;0;708;1;0;0;0;0;1;0;1;1
3;Baardheere;2;2019;56803;2878,36;2019m2;281;15;6;2;3;1;0;0;0;10,94734;122285;11,71411;5,638355;1;1;0;1;0;0;0;0;1;0;2602;10,137;0,252333;0,87;0,92;1;0,89;-0,1165338;-0,1392621;36,68141;41,2946;4,613239;3;0;0;1;0;1;0;709;1;1;0;0;0;5;1;1;1
3;Baardheere;3;2019;79294;3887,07;2019m3;382;0;1;0;0;0;0;1;0;11,28092;122285;11,71411;5,945421;6;1;3;0;2;0;0;0;0;1;2602;56;0,254667;1,09;0,59;0,71;0,96;-0,040822;0,0861777;36,68141;43,4018;6,72039;4;0;0;1;0;0;1;710;1;0;0;1;0;1;0;1;1
3;Baardheere;4;2019;68297;3472,92;2019m4;324;0;4;1;1;1;0;1;0;11,13162;122285;11,71411;5,780744;1;6;0;3;0;2;1;0;0;0;2602;114,946;0,328;1,22;0,57;0,68;1,06;0,0582689;0,1988509;36,68141;38,7293;2,047855;4;0;1;1;0;0;1;711;1;0;0;1;0;3;1;1;1
3;Baardheere;5;2019;74801;3702,52;2019m5;510;1;1;1;0;0;0;0;0;11,22259;122285;11,71411;6,234411;4;1;1;0;1;0;1;1;0;0;2602;96,962;0,407;1,69;0,54;0,61;1,4;0,3364722;0,5247285;36,68141;33,3297;-3,351665;4;0;1;1;0;0;0;712;1;0;0;0;0;1;0;1;1
3;Baardheere;6;2019;45033,4;2189,58;2019m6;303;4;4;4;0;0;0;0;0;10,71516;122285;11,71411;5,713733;1;4;0;1;1;1;0;1;0;0;2602;3,822;0,337;1,56;0,52;0,61;1,3;0,2623642;0,4446858;36,68141;34,0638;-2,61763;4;0;1;1;0;0;0;713;1;0;1;0;0;4;1;1;1
3;Baardheere;7;2019;71087;3385,43;2019m7;318;13;3;0;3;0;0;0;0;11,17166;122285;11,71411;5,762052;4;1;0;0;4;1;0;0;0;0;2602;12,7;0,254667;1,61;0,78;0,62;1,4;0,3364722;0,4762342;36,68141;33,2433;-3,43811;4;0;1;1;0;1;0;714;1;1;0;0;0;3;1;1;1
3;Baardheere;8;2019;53893;2977,13;2019m8;354;1;3;2;0;0;0;1;0;10,89476;122285;11,71411;5,869297;3;4;3;0;0;4;0;0;0;0;2602;18,395;0,230667;1,63;0,96;0,85;1,46;0,3784365;0,48858;36,68141;36,1717;-0,5096855;4;0;1;1;0;0;1;715;1;0;0;1;0;3;1;1;1
3;Baardheere;9;2019;46435;2568,18;2019m9;294;0;1;1;0;0;0;0;0;10,74581;122285;11,71411;5,68358;3;3;0;3;2;0;1;0;0;0;2602;11,825;0,104;1,69;0,83;0,91;1,48;0,3920421;0,5247285;36,68141;39,4196;2,738163;4;0;1;1;0;0;0;716;1;0;0;0;0;1;0;1;1
3;Baardheere;10;2019;48683;2583,06;2019m10;305;11;2;1;0;0;1;0;0;10,79309;122285;11,71411;5,720312;1;3;0;0;1;2;0;1;0;0;2602;412,739;0,125667;4,16;0,96;0,7;3,36;1,211941;1,425515;36,68141;32,0804;-4,600964;4;0;1;1;0;1;0;717;1;0;0;0;0;1;0;1;1
3;Baardheere;11;2019;41314,9;2257,88;2019m11;282;6;3;2;0;0;0;1;0;10,62898;122285;11,71411;5,641907;2;1;0;0;1;1;0;0;0;0;2602;235,984;0,149667;4,02;1,21;0,43;3,31;1,196948;1,391282;36,68141;31,122;-5,559359;4;0;1;1;0;1;1;718;1;0;0;1;0;3;1;1;1
3;Baardheere;12;2019;44385;2408,06;2019m12;279;5;2;2;0;0;0;0;0;10,70066;122285;11,71411;5,631212;3;2;0;0;2;1;1;0;0;0;2602;20,93;0,6303;3,34;1,55;0,71;2,9;1,064711;1,205971;36,68141;30,2466;-6,434853;4;0;1;1;0;0;0;719;1;0;0;0;0;2;0;1;1
3;Baardheere;1;2020;46897;2566,12;2020m1;276;0;2;2;0;0;0;0;0;10,75571;101133;11,52419;5,620401;2;3;0;0;2;2;0;1;0;0;2602;2,633;0,476333;3,5;1,63;0,97;3,03;1,108563;1,252763;36,68141;38,5679;1,88649;4;0;1;1;0;0;0;720;1;0;0;0;0;2;0;1;1
3;Baardheere;2;2020;44189;2339,49;2020m2;243;3;2;1;0;0;0;0;1;10,69623;101133;11,52419;5,493062;2;2;0;0;2;2;0;0;0;0;2602;10,85;0,315667;3,79;1,48;1,23;3,21;1,166271;1,332366;36,68141;41,1038;4,422379;4;0;1;1;0;0;0;721;1;0;0;0;0;2;0;1;1
3;Baardheere;3;2020;63785,5;3422,22;2020m3;337;0;2;2;0;0;0;0;0;11,06328;101133;11,52419;5,820083;2;2;0;0;1;2;0;0;1;0;2602;111,546;0,28;4,83;1,47;1,35;3,99;1,383791;1,574847;36,68141;41,2659;4,584507;4;0;1;1;0;0;0;722;1;0;0;0;0;2;0;1;1
3;Baardheere;4;2020;94727;5090,86;2020m4;561;0;0;0;0;0;0;0;0;11,45875;101133;11,52419;6,329721;2;2;0;0;2;1;0;0;0;1;2602;175,128;0,465667;2,93;1,28;1,47;2,52;0,9242589;1,075002;36,68141;35,6569;-1,02446;4;0;1;1;0;0;0;723;0;0;0;0;0;0;0;1;1
